Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
11-07-2024,05:08:00,CNR4209562396,Success,CID141288,Prime SUV,null,null,No,null,856.00,UPI,14.00,3.80,4.00
04-07-2024,15:30:00,CNR1701874484,Success,CID922942,Bike,null,null,No,null,467.00,Cash,32.00,3.70,4.50
06-07-2024,13:35:00,CNR4226041934,Canceled by Driver,CID190194,Bike,null,More than permitted people in there,null,null,437.00,null,0.00,null,null
13-07-2024,12:09:00,CNR2851178324,Success,CID535396,Prime SUV,null,null,No,null,570.00,Cash,17.00,3.60,4.60
21-07-2024,06:38:00,CNR4231211653,Driver Not Found,CID854709,eBike,null,null,null,null,416.00,null,0.00,null,null
15-07-2024,10:17:00,CNR7221576382,Success,CID285102,eBike,null,null,No,null,953.00,Cash,48.00,3.50,4.60
18-07-2024,14:06:00,CNR9696757215,Success,CID234811,Prime SUV,null,null,No,null,152.00,UPI,45.00,3.10,4.50
12-07-2024,22:49:00,CNR8547213373,Canceled by Customer,CID382324,Mini,Driver is not moving towards pickup location,null,null,null,1146.00,null,0.00,null,null
16-07-2024,19:12:00,CNR3685906683,Success,CID867675,eBike,null,null,No,null,253.00,Cash,44.00,3.00,4.10
22-07-2024,08:37:00,CNR3005916037,Canceled by Driver,CID802126,Bike,null,More than permitted people in there,null,null,394.00,null,0.00,null,null
10-07-2024,06:48:00,CNR1011590682,Driver Not Found,CID778001,Mini,null,null,null,null,311.00,null,0.00,null,null
12-07-2024,16:38:00,CNR7423858117,Canceled by Customer,CID912323,Prime Plus,Driver is not moving towards pickup location,null,null,null,121.00,null,0.00,null,null
23-07-2024,21:44:00,CNR6822822384,Driver Not Found,CID259205,Prime Plus,null,null,null,null,432.00,null,0.00,null,null
14-07-2024,16:14:00,CNR6259188709,Success,CID236235,Prime Plus,null,null,No,null,449.00,Cash,3.00,3.50,3.80
21-07-2024,09:15:00,CNR6683817193,Canceled by Customer,CID855897,Auto,Driver is not moving towards pickup location,null,null,null,156.00,null,0.00,null,null
24-07-2024,00:36:00,CNR8853531142,Success,CID268079,Auto,null,null,Yes,Vehicle Breakdown,959.00,Cash,1.00,4.30,4.10
16-07-2024,02:37:00,CNR1339446105,Canceled by Driver,CID609969,eBike,null,Personal & Car related issue,null,null,127.00,null,0.00,null,null
30-07-2024,12:18:00,CNR7592812724,Success,CID494065,eBike,null,null,No,null,261.00,Cash,3.00,4.30,3.60
30-07-2024,17:27:00,CNR1496811468,Success,CID994486,Prime SUV,null,null,No,null,254.00,UPI,40.00,4.80,3.30
08-07-2024,01:49:00,CNR7392859777,Success,CID200194,eBike,null,null,Yes,Other Issue,493.00,UPI,49.00,3.60,3.60
03-07-2024,00:24:00,CNR5786906087,Driver Not Found,CID237789,Prime Plus,null,null,null,null,234.00,null,0.00,null,null
16-07-2024,07:48:00,CNR8458327612,Success,CID788115,Prime Sedan,null,null,No,null,837.00,UPI,36.00,3.70,4.10
10-07-2024,00:06:00,CNR6952406743,Canceled by Customer,CID432857,Prime Plus,Driver is not moving towards pickup location,null,null,null,563.00,null,0.00,null,null
19-07-2024,11:28:00,CNR5584778379,Success,CID608824,Prime Sedan,null,null,Yes,Vehicle Breakdown,171.00,Cash,30.00,4.20,4.80
15-07-2024,20:36:00,CNR4162687704,Success,CID475216,Prime Plus,null,null,No,null,158.00,Cash,33.00,4.90,3.40
15-07-2024,20:12:00,CNR1121349271,Driver Not Found,CID806454,Prime Sedan,null,null,null,null,351.00,null,0.00,null,null
17-07-2024,04:46:00,CNR1731124744,Canceled by Driver,CID867278,Bike,null,Customer related issue,null,null,143.00,null,0.00,null,null
18-07-2024,22:29:00,CNR4263982557,Success,CID743064,Auto,null,null,No,null,912.00,Cash,7.00,3.50,3.90
29-07-2024,19:57:00,CNR2626940577,Success,CID453083,Bike,null,null,No,null,106.00,Cash,23.00,4.90,4.40
17-07-2024,16:54:00,CNR9904038900,Success,CID542736,eBike,null,null,No,null,378.00,Cash,39.00,4.30,3.30
23-07-2024,06:37:00,CNR3613484184,Success,CID558854,Prime Plus,null,null,No,null,2599.00,UPI,32.00,4.00,3.70
03-07-2024,22:13:00,CNR5321380838,Canceled by Driver,CID617973,Prime Sedan,null,Customer related issue,null,null,956.00,null,0.00,null,null
26-07-2024,04:55:00,CNR1464071310,Driver Not Found,CID124396,Mini,null,null,null,null,909.00,null,0.00,null,null
08-07-2024,06:15:00,CNR2706060744,Success,CID263112,Prime Sedan,null,null,No,null,465.00,UPI,9.00,4.80,4.50
08-07-2024,20:43:00,CNR9758961771,Success,CID758465,Mini,null,null,No,null,267.00,Cash,14.00,4.10,4.90
15-07-2024,16:52:00,CNR1402407583,Success,CID705940,Auto,null,null,No,null,214.00,Cash,19.00,4.90,4.90
09-07-2024,13:21:00,CNR5648242112,Success,CID221906,Mini,null,null,No,null,128.00,Cash,39.00,4.70,3.30
20-07-2024,11:01:00,CNR5689838990,Success,CID583011,Bike,null,null,No,null,140.00,Cash,42.00,3.60,4.50
04-07-2024,05:05:00,CNR6888541386,Success,CID839599,Prime SUV,null,null,No,null,643.00,UPI,46.00,5.00,4.80
07-07-2024,23:16:00,CNR7846451020,Success,CID439301,Prime Plus,null,null,No,null,194.00,Cash,38.00,3.80,3.20
09-07-2024,06:21:00,CNR9614951399,Success,CID729793,Mini,null,null,No,null,427.00,Cash,24.00,3.30,3.20
22-07-2024,23:47:00,CNR1066671923,Driver Not Found,CID629327,Mini,null,null,null,null,777.00,null,0.00,null,null
05-07-2024,10:33:00,CNR7724057143,Success,CID500031,eBike,null,null,No,null,2031.00,UPI,41.00,4.10,4.20
08-07-2024,11:04:00,CNR9974088894,Canceled by Customer,CID196771,Prime Plus,Driver is not moving towards pickup location,null,null,null,396.00,null,0.00,null,null
23-07-2024,20:27:00,CNR7929184301,Canceled by Customer,CID451095,Prime Plus,AC is Not working,null,null,null,333.00,null,0.00,null,null
11-07-2024,10:30:00,CNR2722404673,Success,CID514993,Auto,null,null,No,null,233.00,Cash,7.00,4.10,4.40
01-07-2024,00:50:00,CNR6356888822,Success,CID245998,eBike,null,null,No,null,355.00,Cash,43.00,4.20,4.30
10-07-2024,09:21:00,CNR8021106938,Success,CID426652,Prime SUV,null,null,No,null,676.00,Cash,33.00,4.40,5.00
04-07-2024,08:52:00,CNR3088422044,Canceled by Driver,CID469391,Prime Plus,null,Customer was coughing/sick,null,null,200.00,null,0.00,null,null
19-07-2024,07:08:00,CNR7834841597,Success,CID983176,Prime Sedan,null,null,No,null,189.00,Cash,36.00,3.30,4.90
22-07-2024,19:15:00,CNR7271324189,Success,CID673702,Prime Sedan,null,null,No,null,895.00,Cash,24.00,3.50,4.40
14-07-2024,23:29:00,CNR6748075370,Success,CID796946,Bike,null,null,No,null,814.00,Cash,39.00,4.60,3.60
17-07-2024,00:09:00,CNR3595533320,Success,CID805775,Mini,null,null,No,null,465.00,UPI,42.00,4.00,3.40
17-07-2024,08:04:00,CNR1520355916,Success,CID972970,Prime SUV,null,null,No,null,1399.00,Cash,18.00,3.90,3.70
14-07-2024,18:46:00,CNR2529258657,Success,CID172396,Prime SUV,null,null,No,null,330.00,Cash,27.00,4.10,3.80
08-07-2024,15:04:00,CNR7174422271,Success,CID476641,Prime SUV,null,null,No,null,535.00,Cash,24.00,3.40,3.90
10-07-2024,17:37:00,CNR3055058581,Success,CID650893,Prime Plus,null,null,No,null,431.00,UPI,27.00,3.10,3.30
20-07-2024,10:48:00,CNR8492347517,Success,CID875916,Mini,null,null,No,null,212.00,Cash,36.00,3.40,3.90
25-07-2024,05:46:00,CNR8784154069,Success,CID421712,Prime SUV,null,null,No,null,305.00,UPI,31.00,3.00,4.00
22-07-2024,15:39:00,CNR2444046939,Success,CID233677,Auto,null,null,No,null,704.00,Cash,11.00,3.30,4.00
26-07-2024,00:04:00,CNR2712549136,Driver Not Found,CID231356,Bike,null,null,null,null,308.00,null,0.00,null,null
27-07-2024,10:17:00,CNR2611496212,Success,CID279818,Auto,null,null,No,null,616.00,UPI,9.00,3.40,3.90
25-07-2024,08:14:00,CNR2784374413,Canceled by Driver,CID909731,Auto,null,Customer was coughing/sick,null,null,512.00,null,0.00,null,null
14-07-2024,03:55:00,CNR6979030119,Success,CID743680,Prime Sedan,null,null,No,null,808.00,Cash,27.00,3.00,3.20
15-07-2024,19:37:00,CNR8779052104,Success,CID410673,Prime Sedan,null,null,No,null,324.00,Cash,34.00,3.10,4.60
13-07-2024,08:53:00,CNR9052270104,Success,CID978564,Prime Plus,null,null,No,null,232.00,UPI,32.00,5.00,3.10
08-07-2024,03:51:00,CNR7496669552,Canceled by Driver,CID745482,Auto,null,Customer was coughing/sick,null,null,387.00,null,0.00,null,null
27-07-2024,06:30:00,CNR1479227240,Success,CID123050,Mini,null,null,No,null,238.00,UPI,37.00,4.40,3.50
01-07-2024,13:22:00,CNR7850620248,Success,CID160488,Prime Plus,null,null,No,null,191.00,Cash,39.00,4.60,4.50
27-07-2024,02:03:00,CNR2505118585,Success,CID821181,Prime SUV,null,null,No,null,265.00,UPI,36.00,4.40,4.70
16-07-2024,13:46:00,CNR8016493001,Success,CID179958,Bike,null,null,No,null,157.00,Cash,8.00,3.30,4.30
05-07-2024,20:58:00,CNR7137843387,Success,CID318879,Prime SUV,null,null,No,null,792.00,Cash,36.00,3.20,3.70
19-07-2024,21:53:00,CNR6725489548,Canceled by Driver,CID615482,Prime Plus,null,Personal & Car related issue,null,null,312.00,null,0.00,null,null
10-07-2024,09:28:00,CNR5542046288,Canceled by Driver,CID490202,Prime Sedan,null,Customer was coughing/sick,null,null,699.00,null,0.00,null,null
02-07-2024,20:36:00,CNR9657632563,Success,CID201853,Prime Sedan,null,null,Yes,Vehicle Breakdown,126.00,Cash,7.00,4.30,4.70
10-07-2024,00:05:00,CNR1842061423,Success,CID449589,Bike,null,null,No,null,482.00,Cash,42.00,4.10,3.10
05-07-2024,05:32:00,CNR7964517765,Success,CID907949,eBike,null,null,No,null,987.00,Credit Card,18.00,4.80,3.60
03-07-2024,13:13:00,CNR4712747764,Canceled by Driver,CID931256,eBike,null,Personal & Car related issue,null,null,287.00,null,0.00,null,null
06-07-2024,18:46:00,CNR6672302763,Success,CID958358,eBike,null,null,No,null,300.00,Cash,19.00,3.30,3.20
26-07-2024,03:19:00,CNR3735826158,Success,CID190696,eBike,null,null,No,null,297.00,UPI,11.00,4.50,3.90
28-07-2024,17:57:00,CNR2374060488,Success,CID486719,Auto,null,null,No,null,324.00,Cash,8.00,4.80,3.10
17-07-2024,18:21:00,CNR7871504969,Success,CID350855,Mini,null,null,No,null,1318.00,Cash,27.00,3.80,3.90
15-07-2024,11:30:00,CNR7889360705,Success,CID906486,Prime Plus,null,null,No,null,757.00,Cash,7.00,4.40,3.20
14-07-2024,01:17:00,CNR9997856485,Success,CID464065,Prime SUV,null,null,Yes,Vehicle Breakdown,165.00,Cash,34.00,4.30,4.90
08-07-2024,10:56:00,CNR6861079802,Success,CID755132,Mini,null,null,No,null,277.00,Credit Card,37.00,3.10,4.70
12-07-2024,03:50:00,CNR6304527858,Success,CID402542,Mini,null,null,No,null,1360.00,UPI,46.00,4.10,3.70
15-07-2024,03:56:00,CNR8091733444,Canceled by Driver,CID301812,Mini,null,More than permitted people in there,null,null,442.00,null,0.00,null,null
13-07-2024,23:14:00,CNR2016420473,Canceled by Driver,CID383422,eBike,null,Personal & Car related issue,null,null,344.00,null,0.00,null,null
13-07-2024,11:58:00,CNR4917631432,Success,CID969272,Prime SUV,null,null,No,null,503.00,Cash,4.00,4.00,4.50
10-07-2024,03:14:00,CNR9308113778,Success,CID479854,Prime SUV,null,null,No,null,669.00,Cash,9.00,4.90,4.00
14-07-2024,02:30:00,CNR7584702433,Success,CID928988,Prime Plus,null,null,No,null,216.00,Cash,11.00,3.60,3.10
15-07-2024,10:45:00,CNR9777781007,Canceled by Driver,CID414987,Auto,null,Personal & Car related issue,null,null,415.00,null,0.00,null,null
02-07-2024,02:06:00,CNR1048039540,Success,CID799728,Prime SUV,null,null,No,null,383.00,Cash,13.00,4.80,3.50
05-07-2024,10:55:00,CNR3521677338,Success,CID160061,Prime SUV,null,null,No,null,169.00,Credit Card,35.00,3.10,4.90
13-07-2024,21:50:00,CNR2580652705,Success,CID650344,Prime SUV,null,null,No,null,869.00,Cash,22.00,4.00,3.00
24-07-2024,04:21:00,CNR7789693799,Success,CID921584,Prime SUV,null,null,No,null,305.00,Cash,16.00,3.80,3.50
28-07-2024,15:24:00,CNR4055831617,Success,CID987866,Auto,null,null,No,null,363.00,Cash,14.00,4.90,3.50
02-07-2024,02:11:00,CNR9548545868,Success,CID340013,Prime Sedan,null,null,No,null,764.00,Cash,34.00,3.10,3.50
26-07-2024,20:48:00,CNR2839378399,Canceled by Driver,CID539507,Mini,null,Customer was coughing/sick,null,null,176.00,null,0.00,null,null
25-07-2024,00:26:00,CNR2407143541,Success,CID485425,Mini,null,null,No,null,628.00,UPI,7.00,3.30,4.80
15-07-2024,12:47:00,CNR4013913010,Canceled by Driver,CID489674,Prime Sedan,null,Customer was coughing/sick,null,null,329.00,null,0.00,null,null
05-07-2024,18:57:00,CNR4355741810,Canceled by Driver,CID425927,Prime Plus,null,Customer was coughing/sick,null,null,696.00,null,0.00,null,null
21-07-2024,21:07:00,CNR9424261951,Canceled by Customer,CID967772,Bike,AC is Not working,null,null,null,172.00,null,0.00,null,null
30-07-2024,17:21:00,CNR4407449665,Success,CID900290,Prime Plus,null,null,No,null,202.00,UPI,49.00,4.50,3.00
18-07-2024,05:02:00,CNR5003500995,Success,CID320607,eBike,null,null,No,null,331.00,Cash,37.00,4.40,4.00
06-07-2024,07:46:00,CNR7285606208,Success,CID168932,Mini,null,null,No,null,658.00,Cash,32.00,4.50,4.00
06-07-2024,04:30:00,CNR8085942166,Driver Not Found,CID913682,Prime Sedan,null,null,null,null,457.00,null,0.00,null,null
13-07-2024,01:26:00,CNR2129513946,Canceled by Driver,CID869620,Prime Plus,null,Personal & Car related issue,null,null,212.00,null,0.00,null,null
14-07-2024,07:17:00,CNR2827530972,Canceled by Driver,CID275653,Bike,null,Personal & Car related issue,null,null,1849.00,null,0.00,null,null
18-07-2024,06:00:00,CNR5993996575,Success,CID679236,eBike,null,null,No,null,380.00,UPI,5.00,4.90,3.30
06-07-2024,02:48:00,CNR8449000306,Canceled by Customer,CID317315,Prime SUV,AC is Not working,null,null,null,112.00,null,0.00,null,null
10-07-2024,18:10:00,CNR4594319899,Success,CID709011,Mini,null,null,No,null,256.00,Cash,21.00,3.90,3.70
29-07-2024,05:57:00,CNR9012082021,Success,CID930225,Auto,null,null,No,null,873.00,Cash,19.00,3.30,3.50
30-07-2024,16:43:00,CNR9622609136,Success,CID306575,Bike,null,null,No,null,420.00,UPI,48.00,4.10,4.30
18-07-2024,23:04:00,CNR4850514268,Success,CID475619,Bike,null,null,No,null,289.00,Cash,38.00,4.00,3.20
29-07-2024,07:13:00,CNR4411858842,Canceled by Customer,CID831256,eBike,Change of plans,null,null,null,456.00,null,0.00,null,null
06-07-2024,23:03:00,CNR5158981270,Success,CID243779,eBike,null,null,Yes,Customer Demand,679.00,Cash,45.00,3.80,5.00
30-07-2024,06:04:00,CNR8226165814,Canceled by Driver,CID974300,Prime Plus,null,Personal & Car related issue,null,null,705.00,null,0.00,null,null
30-07-2024,15:01:00,CNR7983496196,Canceled by Driver,CID499226,Auto,null,Personal & Car related issue,null,null,491.00,null,0.00,null,null
18-07-2024,00:09:00,CNR3832803988,Success,CID173001,Prime Plus,null,null,No,null,311.00,Cash,11.00,3.40,4.50
19-07-2024,21:50:00,CNR3326890054,Canceled by Customer,CID914038,Bike,Driver is not moving towards pickup location,null,null,null,429.00,null,0.00,null,null
06-07-2024,14:38:00,CNR8314562550,Canceled by Driver,CID542682,Prime Sedan,null,Customer related issue,null,null,492.00,null,0.00,null,null
28-07-2024,06:03:00,CNR5260714972,Canceled by Driver,CID148612,Prime Sedan,null,More than permitted people in there,null,null,938.00,null,0.00,null,null
16-07-2024,11:33:00,CNR7481423466,Success,CID145776,eBike,null,null,No,null,216.00,UPI,1.00,3.50,4.90
17-07-2024,02:07:00,CNR2516040659,Success,CID896997,Mini,null,null,No,null,2355.00,UPI,39.00,3.70,4.70
14-07-2024,12:45:00,CNR8343927230,Success,CID640127,Prime SUV,null,null,No,null,100.00,UPI,7.00,3.20,3.80
24-07-2024,06:02:00,CNR7154333546,Success,CID741446,Prime Sedan,null,null,Yes,Customer Demand,1708.00,UPI,41.00,3.70,4.60
29-07-2024,03:50:00,CNR4826008322,Success,CID282838,Bike,null,null,No,null,354.00,Cash,47.00,4.30,4.60
28-07-2024,17:09:00,CNR9225225882,Success,CID839675,Prime Plus,null,null,No,null,451.00,Cash,9.00,4.60,4.30
01-07-2024,08:42:00,CNR7582371917,Success,CID209696,Prime Sedan,null,null,No,null,216.00,UPI,10.00,3.50,3.80
01-07-2024,04:09:00,CNR3722879910,Success,CID294151,Prime SUV,null,null,No,null,347.00,Cash,36.00,4.40,4.80
21-07-2024,07:23:00,CNR3671438635,Canceled by Customer,CID432220,Prime Plus,Driver asked to cancel,null,null,null,329.00,null,0.00,null,null
04-07-2024,22:06:00,CNR8278313721,Canceled by Customer,CID359863,Prime SUV,Driver is not moving towards pickup location,null,null,null,432.00,null,0.00,null,null
01-07-2024,19:08:00,CNR7800350511,Success,CID626113,Prime Sedan,null,null,No,null,260.00,Cash,11.00,3.20,3.90
07-07-2024,15:35:00,CNR8971777039,Success,CID581981,Prime Sedan,null,null,No,null,583.00,Cash,37.00,3.80,4.40
16-07-2024,09:30:00,CNR4960737931,Success,CID753862,Mini,null,null,No,null,797.00,Cash,18.00,3.60,3.20
30-07-2024,05:31:00,CNR8288448391,Canceled by Driver,CID911705,Prime Sedan,null,Personal & Car related issue,null,null,124.00,null,0.00,null,null
02-07-2024,18:50:00,CNR8657444853,Canceled by Driver,CID344004,Prime Plus,null,Personal & Car related issue,null,null,214.00,null,0.00,null,null
20-07-2024,02:58:00,CNR1353470251,Driver Not Found,CID495098,Bike,null,null,null,null,662.00,null,0.00,null,null
21-07-2024,05:44:00,CNR3097675425,Success,CID481324,Mini,null,null,No,null,833.00,Credit Card,29.00,5.00,4.60
01-07-2024,18:28:00,CNR8782325023,Canceled by Customer,CID543221,Auto,AC is Not working,null,null,null,716.00,null,0.00,null,null
11-07-2024,05:26:00,CNR4029200380,Success,CID339598,eBike,null,null,No,null,221.00,UPI,5.00,3.10,3.20
05-07-2024,07:22:00,CNR4031179310,Canceled by Customer,CID792592,Prime SUV,Driver is not moving towards pickup location,null,null,null,426.00,null,0.00,null,null
23-07-2024,03:59:00,CNR6206120752,Canceled by Customer,CID340895,Prime Sedan,AC is Not working,null,null,null,392.00,null,0.00,null,null
22-07-2024,14:40:00,CNR7136196790,Success,CID925664,Auto,null,null,No,null,327.00,UPI,4.00,5.00,3.30
28-07-2024,05:28:00,CNR7543043654,Driver Not Found,CID571611,Bike,null,null,null,null,711.00,null,0.00,null,null
10-07-2024,06:26:00,CNR1823037225,Success,CID194637,Bike,null,null,No,null,787.00,Cash,24.00,3.90,4.90
08-07-2024,14:17:00,CNR5925271990,Success,CID652897,eBike,null,null,No,null,585.00,Cash,39.00,3.30,3.90
03-07-2024,07:06:00,CNR8302102719,Canceled by Driver,CID858966,Prime SUV,null,Customer was coughing/sick,null,null,352.00,null,0.00,null,null
21-07-2024,21:13:00,CNR3446684958,Success,CID259960,Prime Sedan,null,null,No,null,386.00,Cash,37.00,4.20,3.30
25-07-2024,07:09:00,CNR3040455451,Canceled by Customer,CID450509,Prime SUV,Driver asked to cancel,null,null,null,229.00,null,0.00,null,null
13-07-2024,12:53:00,CNR4218304598,Canceled by Driver,CID697987,Prime Sedan,null,Customer related issue,null,null,103.00,null,0.00,null,null
22-07-2024,03:50:00,CNR5923010200,Success,CID345583,eBike,null,null,No,null,315.00,UPI,37.00,3.80,4.00
10-07-2024,11:20:00,CNR5650136722,Driver Not Found,CID438148,Mini,null,null,null,null,2349.00,null,0.00,null,null
16-07-2024,04:02:00,CNR2905935092,Canceled by Driver,CID108177,Bike,null,Customer related issue,null,null,310.00,null,0.00,null,null
05-07-2024,14:18:00,CNR6851610732,Canceled by Customer,CID958286,Prime Sedan,Change of plans,null,null,null,254.00,null,0.00,null,null
16-07-2024,19:11:00,CNR3595809639,Success,CID332515,eBike,null,null,No,null,424.00,UPI,3.00,4.20,3.20
05-07-2024,23:47:00,CNR6682626195,Driver Not Found,CID924532,Bike,null,null,null,null,351.00,null,0.00,null,null
24-07-2024,12:07:00,CNR9017657626,Canceled by Customer,CID866688,Prime Plus,Driver asked to cancel,null,null,null,865.00,null,0.00,null,null
23-07-2024,03:27:00,CNR6146453374,Canceled by Driver,CID988495,Bike,null,Customer related issue,null,null,215.00,null,0.00,null,null
13-07-2024,18:36:00,CNR9457579910,Success,CID141705,Mini,null,null,No,null,437.00,UPI,44.00,4.30,3.90
19-07-2024,08:21:00,CNR1240327187,Success,CID189965,Mini,null,null,No,null,325.00,UPI,45.00,3.80,4.20
10-07-2024,19:15:00,CNR2370403261,Success,CID428248,Prime SUV,null,null,No,null,496.00,Cash,28.00,4.60,3.70
18-07-2024,23:58:00,CNR1979604278,Success,CID716768,Auto,null,null,No,null,2153.00,Cash,18.00,3.70,4.50
06-07-2024,05:35:00,CNR3275369276,Success,CID974142,Prime SUV,null,null,No,null,161.00,Cash,25.00,4.80,4.50
26-07-2024,18:53:00,CNR1381998357,Driver Not Found,CID121427,eBike,null,null,null,null,995.00,null,0.00,null,null
14-07-2024,19:27:00,CNR3924733360,Success,CID214610,Auto,null,null,No,null,380.00,Cash,14.00,4.60,4.40
15-07-2024,22:00:00,CNR6342785869,Success,CID833251,Prime SUV,null,null,No,null,144.00,Cash,12.00,4.80,4.70
